,timestamp,active_interval,non_active_interval,subject_id,mood,activity
281,2017-06-07 23:08:00,13.0,0.0,C,Stress/Suffering,STILL
282,2017-06-07 23:09:00,13.0,0.0,C,Stress/Suffering,ON_FOOT
283,2017-06-07 23:10:00,13.0,0.0,C,Stress/Suffering,STILL
284,2017-06-07 23:11:00,13.0,0.0,C,Stress/Suffering,STILL
285,2017-06-07 23:12:00,13.0,0.0,C,Stress/Suffering,STILL
286,2017-06-07 23:13:00,13.0,0.0,C,Stress/Suffering,STILL
287,2017-06-07 23:14:00,13.0,0.0,C,Stress/Suffering,STILL
288,2017-06-07 23:15:00,13.0,0.0,C,Stress/Suffering,STILL
289,2017-06-07 23:16:00,13.0,0.0,C,Stress/Suffering,STILL
290,2017-06-07 23:17:00,13.0,0.0,C,Stress/Suffering,STILL
291,2017-06-07 23:18:00,13.0,0.0,C,Stress/Suffering,STILL
292,2017-06-07 23:19:00,13.0,0.0,C,Contempt/Relaxed,STILL
293,2017-06-07 23:20:00,13.0,0.0,C,Contempt/Relaxed,STILL
294,2017-06-07 23:21:00,13.0,0.0,C,Contempt/Relaxed,TILTING
295,2017-06-07 23:22:00,13.0,0.0,C,Contempt/Relaxed,TILTING
296,2017-06-07 23:23:00,13.0,0.0,C,Contempt/Relaxed,STILL
297,2017-06-07 23:24:00,13.0,0.0,C,Anger/Fear/Disgust,STILL
298,2017-06-07 23:25:00,13.0,0.0,C,Sad/Gloomy/Sorrowful,STILL
299,2017-06-07 23:26:00,13.0,0.0,C,Sad/Gloomy/Sorrowful,STILL
300,2017-06-07 23:27:00,13.0,0.0,C,Contempt/Relaxed,STILL
301,2017-06-07 23:28:00,13.0,0.0,C,Contempt/Relaxed,STILL
302,2017-06-07 23:29:00,13.0,0.0,C,Joy/Happy/Excitement,STILL
303,2017-06-07 23:30:00,13.0,0.0,C,Joy/Happy/Excitement,STILL
304,2017-06-07 23:31:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
305,2017-06-07 23:32:00,13.0,0.0,C,Calm/Peaceful/Serence,IN_VEHICLE
306,2017-06-07 23:33:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
307,2017-06-07 23:34:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
308,2017-06-07 23:35:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
309,2017-06-07 23:36:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
310,2017-06-07 23:37:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
311,2017-06-07 23:38:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
312,2017-06-07 23:39:00,13.0,0.0,C,Calm/Peaceful/Serence,TILTING
313,2017-06-07 23:40:00,13.0,0.0,C,Contempt/Relaxed,STILL
314,2017-06-07 23:41:00,13.0,0.0,C,Contempt/Relaxed,STILL
315,2017-06-07 23:42:00,13.0,0.0,C,Contempt/Relaxed,STILL
316,2017-06-07 23:43:00,13.0,0.0,C,Contempt/Relaxed,STILL
317,2017-06-07 23:44:00,13.0,0.0,C,Contempt/Relaxed,STILL
318,2017-06-07 23:45:00,13.0,0.0,C,Contempt/Relaxed,STILL
319,2017-06-07 23:46:00,13.0,0.0,C,Contempt/Relaxed,STILL
320,2017-06-07 23:47:00,13.0,0.0,C,Contempt/Relaxed,STILL
321,2017-06-07 23:48:00,13.0,0.0,C,Contempt/Relaxed,STILL
322,2017-06-07 23:49:00,13.0,0.0,C,Contempt/Relaxed,STILL
323,2017-06-07 23:50:00,13.0,0.0,C,Contempt/Relaxed,STILL
324,2017-06-07 23:51:00,13.0,0.0,C,Contempt/Relaxed,STILL
325,2017-06-07 23:52:00,13.0,0.0,C,Contempt/Relaxed,STILL
326,2017-06-07 23:53:00,13.0,0.0,C,Contempt/Relaxed,STILL
327,2017-06-07 23:54:00,13.0,0.0,C,Contempt/Relaxed,STILL
328,2017-06-07 23:55:00,13.0,0.0,C,Contempt/Relaxed,STILL
329,2017-06-07 23:56:00,13.0,0.0,C,Contempt/Relaxed,STILL
330,2017-06-07 23:57:00,13.0,0.0,C,Contempt/Relaxed,STILL
331,2017-06-07 23:58:00,13.0,0.0,C,Contempt/Relaxed,STILL
332,2017-06-07 23:59:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT
