,timestamp,active_interval,non_active_interval,subject_id,mood,activity
148,2017-06-07 21:06:00,8.0,4.0,A,Joy/Happy/Excitement,STILL
149,2017-06-07 21:07:00,32.0,0.0,A,Joy/Happy/Excitement,STILL
150,2017-06-07 21:08:00,13.0,0.0,A,Joy/Happy/Excitement,ON_FOOT
151,2017-06-07 21:09:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
152,2017-06-07 21:10:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
153,2017-06-07 21:11:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
154,2017-06-07 21:12:00,13.0,0.0,A,Joy/Happy/Excitement,ON_FOOT
155,2017-06-07 21:13:00,13.0,0.0,A,Joy/Happy/Excitement,ON_FOOT
156,2017-06-07 21:14:00,13.0,0.0,A,Joy/Happy/Excitement,TILTING
157,2017-06-07 21:15:00,13.0,0.0,A,Joy/Happy/Excitement,ON_FOOT
158,2017-06-07 21:16:00,13.0,0.0,A,Joy/Happy/Excitement,ON_FOOT
159,2017-06-07 21:17:00,13.0,0.0,A,Joy/Happy/Excitement,TILTING
160,2017-06-07 21:18:00,13.0,0.0,A,Joy/Happy/Excitement,ON_FOOT
161,2017-06-07 21:19:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
162,2017-06-07 21:20:00,1.0,3.0,A,Joy/Happy/Excitement,STILL
163,2017-06-07 21:21:00,12.0,14.0,A,Joy/Happy/Excitement,STILL
164,2017-06-07 21:22:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
165,2017-06-07 21:23:00,13.0,0.0,A,Joy/Happy/Excitement,IN_VEHICLE
166,2017-06-07 21:24:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
167,2017-06-07 21:25:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
168,2017-06-07 21:26:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
169,2017-06-07 21:27:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
170,2017-06-07 21:28:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
171,2017-06-07 21:29:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
172,2017-06-07 21:30:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
173,2017-06-07 21:31:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
174,2017-06-07 21:32:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
175,2017-06-07 21:33:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
176,2017-06-07 21:34:00,9.0,4.0,A,Joy/Happy/Excitement,STILL
177,2017-06-07 21:35:00,2.0,6.0,A,Joy/Happy/Excitement,STILL
178,2017-06-07 21:36:00,0.0,7.0,A,Joy/Happy/Excitement,STILL
179,2017-06-07 21:37:00,0.0,14.0,A,Joy/Happy/Excitement,STILL
180,2017-06-07 21:39:00,0.0,23.0,A,Joy/Happy/Excitement,STILL
181,2017-06-07 21:40:00,0.0,23.0,A,Joy/Happy/Excitement,STILL
182,2017-06-07 21:42:00,0.0,12.0,A,Joy/Happy/Excitement,STILL
183,2017-06-07 21:43:00,1.0,26.0,A,Joy/Happy/Excitement,STILL
184,2017-06-07 21:45:00,20.0,0.0,A,Joy/Happy/Excitement,STILL
185,2017-06-07 21:46:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
186,2017-06-07 21:47:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
