A;,2017-06-07 18:58:46.652;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=100]],,,,,,,,,,
A;,2017-06-07 18:58:51.809;[ [type=ON_FOOT, confidence=92],  [type=WALKING, confidence=85],  [type=ON_BICYCLE, confidence=8],  [type=RUNNING, confidence=8]],,,,,,
A;,2017-06-07 18:58:56.949;[ [type=ON_FOOT, confidence=77],  [type=WALKING, confidence=69],  [type=ON_BICYCLE, confidence=15],  [type=UNKNOWN, confidence=8],  [type=RUNNING, confidence=8]],,,,
A;,2017-06-07 18:59:02.128;[ [type=ON_FOOT, confidence=92],  [type=WALKING, confidence=85],  [type=ON_BICYCLE, confidence=8],  [type=RUNNING, confidence=8]],,,,,,
A;,2017-06-07 18:59:06.16;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=92],  [type=RUNNING, confidence=8]],,,,,,,,
A;,2017-06-07 18:59:11.567;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=100]],,,,,,,,,,
A;,2017-06-07 18:59:20.489;[ [type=ON_FOOT, confidence=98],  [type=WALKING, confidence=81],  [type=RUNNING, confidence=18],  [type=UNKNOWN, confidence=2]],,,,,,
A;,2017-06-07 18:59:25.652;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=92],  [type=RUNNING, confidence=8]],,,,,,,,
A;,2017-06-07 18:59:30.803;[ [type=ON_FOOT, confidence=92],  [type=WALKING, confidence=92],  [type=UNKNOWN, confidence=8]],,,,,,,,
A;,2017-06-07 18:59:37.285;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=100]],,,,,,,,,,
A;,2017-06-07 18:59:45.758;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=60],  [type=RUNNING, confidence=41]],,,,,,,,
A;,2017-06-07 18:59:51.198;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=100]],,,,,,,,,,
A;,2017-06-07 18:59:55.751;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=100]],,,,,,,,,,
A;,2017-06-07 19:00:00.24;[ [type=ON_FOOT, confidence=85],  [type=WALKING, confidence=85],  [type=ON_BICYCLE, confidence=15]],,,,,,,,
A;,2017-06-07 19:00:08.662;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=92],  [type=RUNNING, confidence=8]],,,,,,,,
A;,2017-06-07 19:00:13.828;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=62],  [type=RUNNING, confidence=38]],,,,,,,,
A;,2017-06-07 19:00:18.984;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=92],  [type=RUNNING, confidence=8]],,,,,,,,
A;,2017-06-07 19:00:24.163;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=54],  [type=RUNNING, confidence=46]],,,,,,,,
A;,2017-06-07 19:00:29.324;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=100]],,,,,,,,,,
A;,2017-06-07 19:00:34.515;[ [type=ON_FOOT, confidence=77],  [type=WALKING, confidence=62],  [type=ON_BICYCLE, confidence=23],  [type=RUNNING, confidence=15]],,,,,,
A;,2017-06-07 19:00:39.707;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=100]],,,,,,,,,,
A;,2017-06-07 19:00:51.615;[ [type=ON_FOOT, confidence=91],  [type=WALKING, confidence=56],  [type=RUNNING, confidence=35],  [type=ON_BICYCLE, confidence=10]],,,,,,
A;,2017-06-07 19:00:56.766;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=100]],,,,,,,,,,
A;,2017-06-07 19:01:02.197;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=92],  [type=RUNNING, confidence=8]],,,,,,,,
A;,2017-06-07 19:01:07.392;[ [type=ON_FOOT, confidence=92],  [type=WALKING, confidence=85],  [type=ON_BICYCLE, confidence=8],  [type=RUNNING, confidence=8]],,,,,,
A;,2017-06-07 19:01:12.647;[ [type=ON_FOOT, confidence=69],  [type=WALKING, confidence=62],  [type=ON_BICYCLE, confidence=31],  [type=RUNNING, confidence=8]],,,,,,
A;,2017-06-07 19:01:17.877;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=92],  [type=RUNNING, confidence=8]],,,,,,,,
A;,2017-06-07 19:01:22.749;[ [type=ON_FOOT, confidence=62],  [type=WALKING, confidence=62],  [type=ON_BICYCLE, confidence=15],  [type=IN_VEHICLE, confidence=8],  [type=STILL, confidence=8],  [type=UNKNOWN, confidence=8]],,
A;,2017-06-07 19:01:27.973;[ [type=ON_FOOT, confidence=62],  [type=WALKING, confidence=58],  [type=UNKNOWN, confidence=19],  [type=ON_BICYCLE, confidence=8],  [type=STILL, confidence=8],  [type=IN_VEHICLE, confidence=4],  [type=RUNNING, confidence=4]]
A;,2017-06-07 19:01:33.175;[ [type=ON_FOOT, confidence=85],  [type=WALKING, confidence=62],  [type=RUNNING, confidence=23],  [type=ON_BICYCLE, confidence=15]],,,,,,
A;,2017-06-07 19:01:38.36;[ [type=ON_FOOT, confidence=85],  [type=WALKING, confidence=69],  [type=UNKNOWN, confidence=15],  [type=RUNNING, confidence=15]],,,,,,
A;,2017-06-07 19:01:43.542;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=92],  [type=RUNNING, confidence=8]],,,,,,,,
A;,2017-06-07 19:01:48.751;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=92],  [type=RUNNING, confidence=8]],,,,,,,,
A;,2017-06-07 19:01:53.69;[ [type=ON_FOOT, confidence=92],  [type=WALKING, confidence=85],  [type=ON_BICYCLE, confidence=8],  [type=RUNNING, confidence=8]],,,,,,
A;,2017-06-07 19:01:58.857;[ [type=ON_FOOT, confidence=75],  [type=WALKING, confidence=69],  [type=STILL, confidence=21],  [type=RUNNING, confidence=6],  [type=IN_VEHICLE, confidence=4]],,,,
A;,2017-06-07 19:02:04.126;[ [type=UNKNOWN, confidence=54],  [type=ON_FOOT, confidence=44],  [type=WALKING, confidence=36],  [type=RUNNING, confidence=8],  [type=STILL, confidence=3]],,,,
A;,2017-06-07 19:02:09.308;[ [type=ON_FOOT, confidence=60],  [type=WALKING, confidence=58],  [type=UNKNOWN, confidence=20],  [type=STILL, confidence=12],  [type=IN_VEHICLE, confidence=8],  [type=RUNNING, confidence=2]],,
A;,2017-06-07 19:02:14.457;[ [type=UNKNOWN, confidence=58],  [type=ON_FOOT, confidence=27],  [type=WALKING, confidence=27],  [type=STILL, confidence=16]],,,,,,
A;,2017-06-07 19:02:19.625;[ [type=UNKNOWN, confidence=42],  [type=STILL, confidence=31],  [type=ON_FOOT, confidence=21],  [type=WALKING, confidence=19],  [type=IN_VEHICLE, confidence=6],  [type=RUNNING, confidence=2]],,
A;,2017-06-07 19:02:24.537;[ [type=UNKNOWN, confidence=60],  [type=STILL, confidence=25],  [type=ON_FOOT, confidence=12],  [type=WALKING, confidence=12],  [type=IN_VEHICLE, confidence=2],  [type=ON_BICYCLE, confidence=2]],,
A;,2017-06-07 19:02:29.768;[ [type=UNKNOWN, confidence=58],  [type=ON_FOOT, confidence=25],  [type=WALKING, confidence=18],  [type=STILL, confidence=15],  [type=RUNNING, confidence=8],  [type=ON_BICYCLE, confidence=2]],,
A;,2017-06-07 19:02:34.969;[ [type=ON_FOOT, confidence=50],  [type=WALKING, confidence=46],  [type=UNKNOWN, confidence=39],  [type=IN_VEHICLE, confidence=6],  [type=STILL, confidence=6],  [type=RUNNING, confidence=4]],,
A;,2017-06-07 19:02:40.143;[ [type=ON_FOOT, confidence=50],  [type=UNKNOWN, confidence=50],  [type=WALKING, confidence=27],  [type=RUNNING, confidence=23]],,,,,,
A;,2017-06-07 19:02:45.33;[ [type=ON_FOOT, confidence=82],  [type=WALKING, confidence=79],  [type=ON_BICYCLE, confidence=15],  [type=UNKNOWN, confidence=3],  [type=RUNNING, confidence=3]],,,,
A;,2017-06-07 19:02:50.485;[ [type=ON_FOOT, confidence=38],  [type=WALKING, confidence=37],  [type=UNKNOWN, confidence=28],  [type=STILL, confidence=23],  [type=IN_VEHICLE, confidence=9],  [type=ON_BICYCLE, confidence=2],  [type=RUNNING, confidence=2]]
A;,2017-06-07 19:02:55.537;[ [type=UNKNOWN, confidence=52],  [type=ON_FOOT, confidence=35],  [type=WALKING, confidence=25],  [type=RUNNING, confidence=10],  [type=ON_BICYCLE, confidence=6],  [type=STILL, confidence=6],  [type=IN_VEHICLE, confidence=2]]
A;,2017-06-07 19:03:00.724;[ [type=ON_FOOT, confidence=51],  [type=WALKING, confidence=49],  [type=UNKNOWN, confidence=22],  [type=STILL, confidence=20],  [type=ON_BICYCLE, confidence=6],  [type=IN_VEHICLE, confidence=2],  [type=RUNNING, confidence=2]]
A;,2017-06-07 19:03:05.869;[ [type=UNKNOWN, confidence=64],  [type=STILL, confidence=19],  [type=ON_FOOT, confidence=14],  [type=WALKING, confidence=14],  [type=IN_VEHICLE, confidence=4]],,,,
A;,2017-06-07 19:03:11.061;[ [type=UNKNOWN, confidence=44],  [type=IN_VEHICLE, confidence=23],  [type=ON_FOOT, confidence=14],  [type=STILL, confidence=13],  [type=WALKING, confidence=10],  [type=ON_BICYCLE, confidence=6],  [type=RUNNING, confidence=4]]
A;,2017-06-07 19:03:16.22;[ [type=UNKNOWN, confidence=52],  [type=STILL, confidence=31],  [type=ON_FOOT, confidence=10],  [type=WALKING, confidence=10],  [type=ON_BICYCLE, confidence=6],  [type=IN_VEHICLE, confidence=2]],,
A;,2017-06-07 19:03:21.366;[ [type=UNKNOWN, confidence=64],  [type=STILL, confidence=25],  [type=IN_VEHICLE, confidence=8],  [type=ON_FOOT, confidence=4],  [type=WALKING, confidence=4]],,,,
A;,2017-06-07 19:03:26.516;[ [type=UNKNOWN, confidence=67],  [type=ON_FOOT, confidence=23],  [type=WALKING, confidence=23],  [type=STILL, confidence=8],  [type=ON_BICYCLE, confidence=2]],,,,
A;,2017-06-07 19:03:31.711;[ [type=UNKNOWN, confidence=52],  [type=STILL, confidence=25],  [type=ON_FOOT, confidence=14],  [type=WALKING, confidence=12],  [type=IN_VEHICLE, confidence=8],  [type=ON_BICYCLE, confidence=2],  [type=RUNNING, confidence=2]]
A;,2017-06-07 19:03:37.102;[ [type=UNKNOWN, confidence=58],  [type=STILL, confidence=18],  [type=ON_FOOT, confidence=16],  [type=WALKING, confidence=16],  [type=IN_VEHICLE, confidence=8],  [type=ON_BICYCLE, confidence=2]],,
A;,2017-06-07 19:03:42.298;[ [type=UNKNOWN, confidence=65],  [type=ON_FOOT, confidence=27],  [type=WALKING, confidence=25],  [type=IN_VEHICLE, confidence=6],  [type=STILL, confidence=2],  [type=RUNNING, confidence=2]],,
A;,2017-06-07 19:03:47.46;[ [type=UNKNOWN, confidence=58],  [type=ON_FOOT, confidence=25],  [type=WALKING, confidence=19],  [type=STILL, confidence=16],  [type=RUNNING, confidence=6],  [type=IN_VEHICLE, confidence=2]],,
